"","country","year","word_tokens","nrc","bing"
"23339","Kazakhstan","2021","2020",NA,NA
"23340","Kazakhstan","2021","2020",NA,NA
"23341","Kazakhstan","2021","amendments",NA,NA
"23342","Kazakhstan","2021","amendments",NA,NA
"23343","Kazakhstan","2021","tackled",NA,NA
"23344","Kazakhstan","2021","articles",NA,NA
"23345","Kazakhstan","2021","criminal","anger","negative"
"23346","Kazakhstan","2021","criminal","disgust","negative"
"23347","Kazakhstan","2021","criminal","fear","negative"
"23348","Kazakhstan","2021","criminal","negative","negative"
"23349","Kazakhstan","2021","code",NA,NA
"23350","Kazakhstan","2021","libel","anger",NA
"23351","Kazakhstan","2021","libel","fear",NA
"23352","Kazakhstan","2021","libel","negative",NA
"23353","Kazakhstan","2021","libel","trust",NA
"23354","Kazakhstan","2021","incitement",NA,"negative"
"23355","Kazakhstan","2021","hatred","anger","negative"
"23356","Kazakhstan","2021","hatred","disgust","negative"
"23357","Kazakhstan","2021","hatred","fear","negative"
"23358","Kazakhstan","2021","hatred","negative","negative"
"23359","Kazakhstan","2021","hatred","sadness","negative"
"23360","Kazakhstan","2021","election",NA,NA
"23361","Kazakhstan","2021","election",NA,NA
"23362","Kazakhstan","2021","election",NA,NA
"23363","Kazakhstan","2021","election",NA,NA
"23364","Kazakhstan","2021","party",NA,NA
"23365","Kazakhstan","2021","party",NA,NA
"23366","Kazakhstan","2021","party",NA,NA
"23367","Kazakhstan","2021","registration",NA,NA
"23368","Kazakhstan","2021","procedures",NA,NA
"23369","Kazakhstan","2021","introduced",NA,NA
"23370","Kazakhstan","2021","introduced",NA,NA
"23371","Kazakhstan","2021","introduced",NA,NA
"23372","Kazakhstan","2021","notion","positive",NA
"23373","Kazakhstan","2021","parliamentary",NA,NA
"23374","Kazakhstan","2021","opposition","anger","negative"
"23375","Kazakhstan","2021","opposition","anger","negative"
"23376","Kazakhstan","2021","opposition","negative","negative"
"23377","Kazakhstan","2021","opposition","negative","negative"
"23378","Kazakhstan","2021","reform","positive","positive"
"23379","Kazakhstan","2021","reform","positive","positive"
"23380","Kazakhstan","2021","legislation",NA,NA
"23381","Kazakhstan","2021","assessed",NA,NA
"23382","Kazakhstan","2021","civil","positive",NA
"23383","Kazakhstan","2021","civil","positive",NA
"23384","Kazakhstan","2021","civil","positive",NA
"23385","Kazakhstan","2021","society",NA,NA
"23386","Kazakhstan","2021","society",NA,NA
"23387","Kazakhstan","2021","declarative",NA,NA
"23388","Kazakhstan","2021","nature",NA,NA
"23389","Kazakhstan","2021","lacking","negative","negative"
"23390","Kazakhstan","2021","substantive","positive","positive"
"23391","Kazakhstan","2021","democratic",NA,NA
"23392","Kazakhstan","2021","democratic",NA,NA
"23393","Kazakhstan","2021","7",NA,NA
"23394","Kazakhstan","2021","7",NA,NA
"23395","Kazakhstan","2021","likewise",NA,NA
"23396","Kazakhstan","2021","law","trust",NA
"23397","Kazakhstan","2021","law","trust",NA
"23398","Kazakhstan","2021","law","trust",NA
"23399","Kazakhstan","2021","peaceful","anticipation","positive"
"23400","Kazakhstan","2021","peaceful","anticipation","positive"
"23401","Kazakhstan","2021","peaceful","joy","positive"
"23402","Kazakhstan","2021","peaceful","joy","positive"
"23403","Kazakhstan","2021","peaceful","positive","positive"
"23404","Kazakhstan","2021","peaceful","positive","positive"
"23405","Kazakhstan","2021","peaceful","surprise","positive"
"23406","Kazakhstan","2021","peaceful","surprise","positive"
"23407","Kazakhstan","2021","peaceful","trust","positive"
"23408","Kazakhstan","2021","peaceful","trust","positive"
"23409","Kazakhstan","2021","assemblies",NA,NA
"23410","Kazakhstan","2021","approved",NA,NA
"23411","Kazakhstan","2021","numerous",NA,NA
"23412","Kazakhstan","2021","numerous",NA,NA
"23413","Kazakhstan","2021","calls","anticipation",NA
"23414","Kazakhstan","2021","calls","negative",NA
"23415","Kazakhstan","2021","calls","trust",NA
"23416","Kazakhstan","2021","civil","positive",NA
"23417","Kazakhstan","2021","civil","positive",NA
"23418","Kazakhstan","2021","civil","positive",NA
"23419","Kazakhstan","2021","society",NA,NA
"23420","Kazakhstan","2021","society",NA,NA
"23421","Kazakhstan","2021","international",NA,NA
"23422","Kazakhstan","2021","international",NA,NA
"23423","Kazakhstan","2021","community","positive",NA
"23424","Kazakhstan","2021","community","positive",NA
"23425","Kazakhstan","2021","postpone",NA,NA
"23426","Kazakhstan","2021","consideration",NA,NA
"23427","Kazakhstan","2021","emergency","fear","negative"
"23428","Kazakhstan","2021","emergency","fear","negative"
"23429","Kazakhstan","2021","emergency","fear","negative"
"23430","Kazakhstan","2021","emergency","fear","negative"
"23431","Kazakhstan","2021","emergency","negative","negative"
"23432","Kazakhstan","2021","emergency","negative","negative"
"23433","Kazakhstan","2021","emergency","negative","negative"
"23434","Kazakhstan","2021","emergency","negative","negative"
"23435","Kazakhstan","2021","emergency","sadness","negative"
"23436","Kazakhstan","2021","emergency","sadness","negative"
"23437","Kazakhstan","2021","emergency","sadness","negative"
"23438","Kazakhstan","2021","emergency","sadness","negative"
"23439","Kazakhstan","2021","emergency","surprise","negative"
"23440","Kazakhstan","2021","emergency","surprise","negative"
"23441","Kazakhstan","2021","emergency","surprise","negative"
"23442","Kazakhstan","2021","emergency","surprise","negative"
"23443","Kazakhstan","2021","lifted",NA,NA
"23444","Kazakhstan","2021","law","trust",NA
"23445","Kazakhstan","2021","law","trust",NA
"23446","Kazakhstan","2021","law","trust",NA
"23447","Kazakhstan","2021","criticized",NA,"negative"
"23448","Kazakhstan","2021","cosmetic",NA,NA
"23449","Kazakhstan","2021","fundamentally",NA,NA
"23450","Kazakhstan","2021","contrary","negative",NA
"23451","Kazakhstan","2021","kazakhstan’s",NA,NA
"23452","Kazakhstan","2021","human",NA,NA
"23453","Kazakhstan","2021","human",NA,NA
"23454","Kazakhstan","2021","rights",NA,NA
"23455","Kazakhstan","2021","rights",NA,NA
"23456","Kazakhstan","2021","rights",NA,NA
"23457","Kazakhstan","2021","obligations",NA,NA
"23458","Kazakhstan","2021","8",NA,NA
"23459","Kazakhstan","2021","8",NA,NA
"23460","Kazakhstan","2021","positive",NA,"positive"
"23461","Kazakhstan","2021","note",NA,NA
"23462","Kazakhstan","2021","september",NA,NA
"23463","Kazakhstan","2021","kazakhstan",NA,NA
"23464","Kazakhstan","2021","kazakhstan",NA,NA
"23465","Kazakhstan","2021","kazakhstan",NA,NA
"23466","Kazakhstan","2021","kazakhstan",NA,NA
"23467","Kazakhstan","2021","joined","positive",NA
"23468","Kazakhstan","2021","optional","positive",NA
"23469","Kazakhstan","2021","protocol",NA,NA
"23470","Kazakhstan","2021","international",NA,NA
"23471","Kazakhstan","2021","international",NA,NA
"23472","Kazakhstan","2021","covenant","positive","positive"
"23473","Kazakhstan","2021","covenant","trust","positive"
"23474","Kazakhstan","2021","civil","positive",NA
"23475","Kazakhstan","2021","civil","positive",NA
"23476","Kazakhstan","2021","civil","positive",NA
"23477","Kazakhstan","2021","political",NA,NA
"23478","Kazakhstan","2021","political",NA,NA
"23479","Kazakhstan","2021","political",NA,NA
"23480","Kazakhstan","2021","political",NA,NA
"23481","Kazakhstan","2021","rights",NA,NA
"23482","Kazakhstan","2021","rights",NA,NA
"23483","Kazakhstan","2021","rights",NA,NA
"23484","Kazakhstan","2021","undertaking","anticipation",NA
"23485","Kazakhstan","2021","protocol’s",NA,NA
"23486","Kazakhstan","2021","obligation",NA,NA
"23487","Kazakhstan","2021","abolish","anger","negative"
"23488","Kazakhstan","2021","abolish","negative","negative"
"23489","Kazakhstan","2021","death","anger","negative"
"23490","Kazakhstan","2021","death","anticipation","negative"
"23491","Kazakhstan","2021","death","disgust","negative"
"23492","Kazakhstan","2021","death","fear","negative"
"23493","Kazakhstan","2021","death","negative","negative"
"23494","Kazakhstan","2021","death","sadness","negative"
"23495","Kazakhstan","2021","death","surprise","negative"
"23496","Kazakhstan","2021","penalty","anger","negative"
"23497","Kazakhstan","2021","penalty","fear","negative"
"23498","Kazakhstan","2021","penalty","negative","negative"
"23499","Kazakhstan","2021","penalty","sadness","negative"
"23500","Kazakhstan","2021","9",NA,NA
"23501","Kazakhstan","2021","time","anticipation",NA
"23502","Kazakhstan","2021","independence","anticipation",NA
"23503","Kazakhstan","2021","independence","joy",NA
"23504","Kazakhstan","2021","independence","positive",NA
"23505","Kazakhstan","2021","independence","surprise",NA
"23506","Kazakhstan","2021","independence","trust",NA
"23507","Kazakhstan","2021","nationwide",NA,NA
"23508","Kazakhstan","2021","emergency","fear","negative"
"23509","Kazakhstan","2021","emergency","fear","negative"
"23510","Kazakhstan","2021","emergency","fear","negative"
"23511","Kazakhstan","2021","emergency","fear","negative"
"23512","Kazakhstan","2021","emergency","negative","negative"
"23513","Kazakhstan","2021","emergency","negative","negative"
"23514","Kazakhstan","2021","emergency","negative","negative"
"23515","Kazakhstan","2021","emergency","negative","negative"
"23516","Kazakhstan","2021","emergency","sadness","negative"
"23517","Kazakhstan","2021","emergency","sadness","negative"
"23518","Kazakhstan","2021","emergency","sadness","negative"
"23519","Kazakhstan","2021","emergency","sadness","negative"
"23520","Kazakhstan","2021","emergency","surprise","negative"
"23521","Kazakhstan","2021","emergency","surprise","negative"
"23522","Kazakhstan","2021","emergency","surprise","negative"
"23523","Kazakhstan","2021","emergency","surprise","negative"
"23524","Kazakhstan","2021","introduced",NA,NA
"23525","Kazakhstan","2021","introduced",NA,NA
"23526","Kazakhstan","2021","introduced",NA,NA
"23527","Kazakhstan","2021","response",NA,NA
"23528","Kazakhstan","2021","response",NA,NA
"23529","Kazakhstan","2021","covid",NA,NA
"23530","Kazakhstan","2021","19",NA,NA
"23531","Kazakhstan","2021","19",NA,NA
"23532","Kazakhstan","2021","pandemic","fear",NA
"23533","Kazakhstan","2021","pandemic","fear",NA
"23534","Kazakhstan","2021","pandemic","fear",NA
"23535","Kazakhstan","2021","pandemic","fear",NA
"23536","Kazakhstan","2021","pandemic","fear",NA
"23537","Kazakhstan","2021","pandemic","negative",NA
"23538","Kazakhstan","2021","pandemic","negative",NA
"23539","Kazakhstan","2021","pandemic","negative",NA
"23540","Kazakhstan","2021","pandemic","negative",NA
"23541","Kazakhstan","2021","pandemic","negative",NA
"23542","Kazakhstan","2021","pandemic","sadness",NA
"23543","Kazakhstan","2021","pandemic","sadness",NA
"23544","Kazakhstan","2021","pandemic","sadness",NA
"23545","Kazakhstan","2021","pandemic","sadness",NA
"23546","Kazakhstan","2021","pandemic","sadness",NA
"23547","Kazakhstan","2021","continued",NA,NA
"23548","Kazakhstan","2021","continued",NA,NA
"23549","Kazakhstan","2021","march","positive",NA
"23550","Kazakhstan","2021","1510",NA,NA
"23551","Kazakhstan","2021","11.11",NA,NA
"23552","Kazakhstan","2021","tokayev",NA,NA
"23553","Kazakhstan","2021","tokayev",NA,NA
"23554","Kazakhstan","2021","tokayev",NA,NA
"23555","Kazakhstan","2021","tokayev",NA,NA
"23556","Kazakhstan","2021","announced",NA,NA
"23557","Kazakhstan","2021","extensive","positive",NA
"23558","Kazakhstan","2021","extensive","positive",NA
"23559","Kazakhstan","2021","13",NA,NA
"23560","Kazakhstan","2021","13",NA,NA
"23561","Kazakhstan","2021","billion",NA,NA
"23562","Kazakhstan","2021","crisis","negative","negative"
"23563","Kazakhstan","2021","spending",NA,NA
"23564","Kazakhstan","2021","package",NA,NA
"23565","Kazakhstan","2021","included","positive",NA
"23566","Kazakhstan","2021","monthly",NA,NA
"23567","Kazakhstan","2021","allowance",NA,NA
"23568","Kazakhstan","2021","payments",NA,NA
"23569","Kazakhstan","2021","kzt",NA,NA
"23570","Kazakhstan","2021","42,500",NA,NA
"23571","Kazakhstan","2021","100",NA,NA
"23572","Kazakhstan","2021","citizens",NA,NA
"23573","Kazakhstan","2021","lost","negative","negative"
"23574","Kazakhstan","2021","lost","sadness","negative"
"23575","Kazakhstan","2021","income","anticipation",NA
"23576","Kazakhstan","2021","income","joy",NA
"23577","Kazakhstan","2021","income","negative",NA
"23578","Kazakhstan","2021","income","positive",NA
"23579","Kazakhstan","2021","income","sadness",NA
"23580","Kazakhstan","2021","income","trust",NA
"23581","Kazakhstan","2021","period",NA,NA
"23582","Kazakhstan","2021","emergency","fear","negative"
"23583","Kazakhstan","2021","emergency","fear","negative"
"23584","Kazakhstan","2021","emergency","fear","negative"
"23585","Kazakhstan","2021","emergency","fear","negative"
"23586","Kazakhstan","2021","emergency","negative","negative"
"23587","Kazakhstan","2021","emergency","negative","negative"
"23588","Kazakhstan","2021","emergency","negative","negative"
"23589","Kazakhstan","2021","emergency","negative","negative"
"23590","Kazakhstan","2021","emergency","sadness","negative"
"23591","Kazakhstan","2021","emergency","sadness","negative"
"23592","Kazakhstan","2021","emergency","sadness","negative"
"23593","Kazakhstan","2021","emergency","sadness","negative"
"23594","Kazakhstan","2021","emergency","surprise","negative"
"23595","Kazakhstan","2021","emergency","surprise","negative"
"23596","Kazakhstan","2021","emergency","surprise","negative"
"23597","Kazakhstan","2021","emergency","surprise","negative"
"23598","Kazakhstan","2021","august","positive",NA
"23599","Kazakhstan","2021","august","positive",NA
"23600","Kazakhstan","2021","2.54",NA,NA
"23601","Kazakhstan","2021","million",NA,NA
"23602","Kazakhstan","2021","people",NA,NA
"23603","Kazakhstan","2021","people",NA,NA
"23604","Kazakhstan","2021","people",NA,NA
"23605","Kazakhstan","2021","received","positive",NA
"23606","Kazakhstan","2021","financial",NA,NA
"23607","Kazakhstan","2021","support",NA,"positive"
"23608","Kazakhstan","2021","12",NA,NA
"23609","Kazakhstan","2021","tight",NA,NA
"23610","Kazakhstan","2021","quarantine","fear",NA
"23611","Kazakhstan","2021","quarantine","fear",NA
"23612","Kazakhstan","2021","measures",NA,NA
"23613","Kazakhstan","2021","measures",NA,NA
"23614","Kazakhstan","2021","measures",NA,NA
"23615","Kazakhstan","2021","enforced",NA,NA
"23616","Kazakhstan","2021","gradual","anticipation",NA
"23617","Kazakhstan","2021","easing",NA,"positive"
"23618","Kazakhstan","2021","restrictions",NA,NA
"23619","Kazakhstan","2021","restrictions",NA,NA
"23620","Kazakhstan","2021","restrictions",NA,NA
"23621","Kazakhstan","2021","coronavirus",NA,NA
"23622","Kazakhstan","2021","coronavirus",NA,NA
"23623","Kazakhstan","2021","infection","fear","negative"
"23624","Kazakhstan","2021","infection","fear","negative"
"23625","Kazakhstan","2021","infection","fear","negative"
"23626","Kazakhstan","2021","infection","negative","negative"
"23627","Kazakhstan","2021","infection","negative","negative"
"23628","Kazakhstan","2021","infection","negative","negative"
"23629","Kazakhstan","2021","rate",NA,NA
"23630","Kazakhstan","2021","rate",NA,NA
"23631","Kazakhstan","2021","rapidly",NA,NA
"23632","Kazakhstan","2021","increased",NA,NA
"23633","Kazakhstan","2021","june",NA,NA
"23634","Kazakhstan","2021","august","positive",NA
"23635","Kazakhstan","2021","august","positive",NA
"23636","Kazakhstan","2021","resulted",NA,NA
"23637","Kazakhstan","2021","collapse","disgust","negative"
"23638","Kazakhstan","2021","collapse","fear","negative"
"23639","Kazakhstan","2021","collapse","negative","negative"
"23640","Kazakhstan","2021","collapse","sadness","negative"
"23641","Kazakhstan","2021","healthcare",NA,NA
"23642","Kazakhstan","2021","healthcare",NA,NA
"23643","Kazakhstan","2021","healthcare",NA,NA
"23644","Kazakhstan","2021","healthcare",NA,NA
"23645","Kazakhstan","2021","healthcare",NA,NA
"23646","Kazakhstan","2021","system","trust",NA
"23647","Kazakhstan","2021","overcrowded",NA,NA
"23648","Kazakhstan","2021","hospitals",NA,NA
"23649","Kazakhstan","2021","shortage","anger","negative"
"23650","Kazakhstan","2021","shortage","anger","negative"
"23651","Kazakhstan","2021","shortage","fear","negative"
"23652","Kazakhstan","2021","shortage","fear","negative"
"23653","Kazakhstan","2021","shortage","negative","negative"
"23654","Kazakhstan","2021","shortage","negative","negative"
"23655","Kazakhstan","2021","shortage","sadness","negative"
"23656","Kazakhstan","2021","shortage","sadness","negative"
"23657","Kazakhstan","2021","medicines",NA,NA
"23658","Kazakhstan","2021","social",NA,NA
"23659","Kazakhstan","2021","social",NA,NA
"23660","Kazakhstan","2021","social",NA,NA
"23661","Kazakhstan","2021","media",NA,NA
"23662","Kazakhstan","2021","media",NA,NA
"23663","Kazakhstan","2021","media",NA,NA
"23664","Kazakhstan","2021","media",NA,NA
"23665","Kazakhstan","2021","platforms",NA,NA
"23666","Kazakhstan","2021","flooded",NA,NA
"23667","Kazakhstan","2021","people",NA,NA
"23668","Kazakhstan","2021","people",NA,NA
"23669","Kazakhstan","2021","people",NA,NA
"23670","Kazakhstan","2021","medicine",NA,NA
"23671","Kazakhstan","2021","equipment",NA,NA
"23672","Kazakhstan","2021","medical","anticipation",NA
"23673","Kazakhstan","2021","medical","anticipation",NA
"23674","Kazakhstan","2021","medical","anticipation",NA
"23675","Kazakhstan","2021","medical","fear",NA
"23676","Kazakhstan","2021","medical","fear",NA
"23677","Kazakhstan","2021","medical","fear",NA
"23678","Kazakhstan","2021","medical","positive",NA
"23679","Kazakhstan","2021","medical","positive",NA
"23680","Kazakhstan","2021","medical","positive",NA
"23681","Kazakhstan","2021","medical","trust",NA
"23682","Kazakhstan","2021","medical","trust",NA
"23683","Kazakhstan","2021","medical","trust",NA
"23684","Kazakhstan","2021","assistance","positive",NA
"23685","Kazakhstan","2021","13",NA,NA
"23686","Kazakhstan","2021","13",NA,NA
"23687","Kazakhstan","2021","mid",NA,NA
"23688","Kazakhstan","2021","july",NA,NA
"23689","Kazakhstan","2021","july",NA,NA
"23690","Kazakhstan","2021","ministry","joy",NA
"23691","Kazakhstan","2021","ministry","joy",NA
"23692","Kazakhstan","2021","ministry","positive",NA
"23693","Kazakhstan","2021","ministry","positive",NA
"23694","Kazakhstan","2021","ministry","trust",NA
"23695","Kazakhstan","2021","ministry","trust",NA
"23696","Kazakhstan","2021","healthcare",NA,NA
"23697","Kazakhstan","2021","healthcare",NA,NA
"23698","Kazakhstan","2021","healthcare",NA,NA
"23699","Kazakhstan","2021","healthcare",NA,NA
"23700","Kazakhstan","2021","healthcare",NA,NA
"23701","Kazakhstan","2021","admitted",NA,NA
"23702","Kazakhstan","2021","state’s",NA,NA
"23703","Kazakhstan","2021","single",NA,NA
"23704","Kazakhstan","2021","pharmaceutical","positive",NA
"23705","Kazakhstan","2021","distributor",NA,NA
"23706","Kazakhstan","2021","sk",NA,NA
"23707","Kazakhstan","2021","sk",NA,NA
"23708","Kazakhstan","2021","pharmacy",NA,NA
"23709","Kazakhstan","2021","pharmacy",NA,NA
"23710","Kazakhstan","2021","stored",NA,NA
"23711","Kazakhstan","2021","humanitarian","anticipation",NA
"23712","Kazakhstan","2021","humanitarian","joy",NA
"23713","Kazakhstan","2021","humanitarian","positive",NA
"23714","Kazakhstan","2021","humanitarian","surprise",NA
"23715","Kazakhstan","2021","humanitarian","trust",NA
"23716","Kazakhstan","2021","aid","positive",NA
"23717","Kazakhstan","2021","warehouses",NA,NA
"23718","Kazakhstan","2021","months",NA,NA
"23719","Kazakhstan","2021","months",NA,NA
"23720","Kazakhstan","2021","creating",NA,NA
"23721","Kazakhstan","2021","artificial",NA,NA
"23722","Kazakhstan","2021","shortage","anger","negative"
"23723","Kazakhstan","2021","shortage","anger","negative"
"23724","Kazakhstan","2021","shortage","fear","negative"
"23725","Kazakhstan","2021","shortage","fear","negative"
"23726","Kazakhstan","2021","shortage","negative","negative"
"23727","Kazakhstan","2021","shortage","negative","negative"
"23728","Kazakhstan","2021","shortage","sadness","negative"
"23729","Kazakhstan","2021","shortage","sadness","negative"
"23730","Kazakhstan","2021","14",NA,NA
"23731","Kazakhstan","2021","series","trust",NA
"23732","Kazakhstan","2021","series","trust",NA
"23733","Kazakhstan","2021","corruption","disgust","negative"
"23734","Kazakhstan","2021","corruption","negative","negative"
"23735","Kazakhstan","2021","initiated",NA,NA
"23736","Kazakhstan","2021","initiated",NA,NA
"23737","Kazakhstan","2021","top","anticipation","positive"
"23738","Kazakhstan","2021","top","positive","positive"
"23739","Kazakhstan","2021","top","trust","positive"
"23740","Kazakhstan","2021","officials",NA,NA
"23741","Kazakhstan","2021","including","positive",NA
"23742","Kazakhstan","2021","including","positive",NA
"23743","Kazakhstan","2021","including","positive",NA
"23744","Kazakhstan","2021","minister15",NA,NA
"23745","Kazakhstan","2021","vice","negative","negative"
"23746","Kazakhstan","2021","minister16",NA,NA
"23747","Kazakhstan","2021","healthcare",NA,NA
"23748","Kazakhstan","2021","healthcare",NA,NA
"23749","Kazakhstan","2021","healthcare",NA,NA
"23750","Kazakhstan","2021","healthcare",NA,NA
"23751","Kazakhstan","2021","healthcare",NA,NA
"23752","Kazakhstan","2021","heads",NA,NA
"23753","Kazakhstan","2021","medical","anticipation",NA
"23754","Kazakhstan","2021","medical","anticipation",NA
"23755","Kazakhstan","2021","medical","anticipation",NA
"23756","Kazakhstan","2021","medical","fear",NA
"23757","Kazakhstan","2021","medical","fear",NA
"23758","Kazakhstan","2021","medical","fear",NA
"23759","Kazakhstan","2021","medical","positive",NA
"23760","Kazakhstan","2021","medical","positive",NA
"23761","Kazakhstan","2021","medical","positive",NA
"23762","Kazakhstan","2021","medical","trust",NA
"23763","Kazakhstan","2021","medical","trust",NA
"23764","Kazakhstan","2021","medical","trust",NA
"23765","Kazakhstan","2021","insurance",NA,NA
"23766","Kazakhstan","2021","fund",NA,NA
"23767","Kazakhstan","2021","sk",NA,NA
"23768","Kazakhstan","2021","sk",NA,NA
"23769","Kazakhstan","2021","pharmacy",NA,NA
"23770","Kazakhstan","2021","pharmacy",NA,NA
"23771","Kazakhstan","2021","17",NA,NA
"23772","Kazakhstan","2021","president","positive",NA
"23773","Kazakhstan","2021","president","positive",NA
"23774","Kazakhstan","2021","president","positive",NA
"23775","Kazakhstan","2021","president","positive",NA
"23776","Kazakhstan","2021","president","positive",NA
"23777","Kazakhstan","2021","president","positive",NA
"23778","Kazakhstan","2021","president","trust",NA
"23779","Kazakhstan","2021","president","trust",NA
"23780","Kazakhstan","2021","president","trust",NA
"23781","Kazakhstan","2021","president","trust",NA
"23782","Kazakhstan","2021","president","trust",NA
"23783","Kazakhstan","2021","president","trust",NA
"23784","Kazakhstan","2021","blamed",NA,NA
"23785","Kazakhstan","2021","public","anticipation",NA
"23786","Kazakhstan","2021","public","anticipation",NA
"23787","Kazakhstan","2021","public","anticipation",NA
"23788","Kazakhstan","2021","public","anticipation",NA
"23789","Kazakhstan","2021","public","anticipation",NA
"23790","Kazakhstan","2021","public","anticipation",NA
"23791","Kazakhstan","2021","public","positive",NA
"23792","Kazakhstan","2021","public","positive",NA
"23793","Kazakhstan","2021","public","positive",NA
"23794","Kazakhstan","2021","public","positive",NA
"23795","Kazakhstan","2021","public","positive",NA
"23796","Kazakhstan","2021","public","positive",NA
"23797","Kazakhstan","2021","leadership",NA,NA
"23798","Kazakhstan","2021","ministry","joy",NA
"23799","Kazakhstan","2021","ministry","joy",NA
"23800","Kazakhstan","2021","ministry","positive",NA
"23801","Kazakhstan","2021","ministry","positive",NA
"23802","Kazakhstan","2021","ministry","trust",NA
"23803","Kazakhstan","2021","ministry","trust",NA
"23804","Kazakhstan","2021","healthcare",NA,NA
"23805","Kazakhstan","2021","healthcare",NA,NA
"23806","Kazakhstan","2021","healthcare",NA,NA
"23807","Kazakhstan","2021","healthcare",NA,NA
"23808","Kazakhstan","2021","healthcare",NA,NA
"23809","Kazakhstan","2021","critical",NA,"negative"
"23810","Kazakhstan","2021","infection","fear","negative"
"23811","Kazakhstan","2021","infection","fear","negative"
"23812","Kazakhstan","2021","infection","fear","negative"
"23813","Kazakhstan","2021","infection","negative","negative"
"23814","Kazakhstan","2021","infection","negative","negative"
"23815","Kazakhstan","2021","infection","negative","negative"
"23816","Kazakhstan","2021","rate",NA,NA
"23817","Kazakhstan","2021","rate",NA,NA
"23818","Kazakhstan","2021","18",NA,NA
"23819","Kazakhstan","2021","noting",NA,NA
"23820","Kazakhstan","2021","akims",NA,NA
"23821","Kazakhstan","2021","regional",NA,NA
"23822","Kazakhstan","2021","administrators",NA,NA
"23823","Kazakhstan","2021","ministers",NA,NA
"23824","Kazakhstan","2021","deserve","anger",NA
"23825","Kazakhstan","2021","deserve","anticipation",NA
"23826","Kazakhstan","2021","deserve","positive",NA
"23827","Kazakhstan","2021","deserve","trust",NA
"23828","Kazakhstan","2021","reprimands",NA,NA
"23829","Kazakhstan","2021","19",NA,NA
"23830","Kazakhstan","2021","19",NA,NA
"23831","Kazakhstan","2021","spread",NA,NA
"23832","Kazakhstan","2021","conspiracy","fear","negative"
"23833","Kazakhstan","2021","theories",NA,NA
"23834","Kazakhstan","2021","pandemic","fear",NA
"23835","Kazakhstan","2021","pandemic","fear",NA
"23836","Kazakhstan","2021","pandemic","fear",NA
"23837","Kazakhstan","2021","pandemic","fear",NA
"23838","Kazakhstan","2021","pandemic","fear",NA
"23839","Kazakhstan","2021","pandemic","negative",NA
"23840","Kazakhstan","2021","pandemic","negative",NA
"23841","Kazakhstan","2021","pandemic","negative",NA
"23842","Kazakhstan","2021","pandemic","negative",NA
"23843","Kazakhstan","2021","pandemic","negative",NA
"23844","Kazakhstan","2021","pandemic","sadness",NA
"23845","Kazakhstan","2021","pandemic","sadness",NA
"23846","Kazakhstan","2021","pandemic","sadness",NA
"23847","Kazakhstan","2021","pandemic","sadness",NA
"23848","Kazakhstan","2021","pandemic","sadness",NA
"23849","Kazakhstan","2021","denial","negative","negative"
"23850","Kazakhstan","2021","population","positive",NA
"23851","Kazakhstan","2021","fueled",NA,NA
"23852","Kazakhstan","2021","factors",NA,NA
"23853","Kazakhstan","2021","including","positive",NA
"23854","Kazakhstan","2021","including","positive",NA
"23855","Kazakhstan","2021","including","positive",NA
"23856","Kazakhstan","2021","systemic",NA,NA
"23857","Kazakhstan","2021","lack","negative","negative"
"23858","Kazakhstan","2021","trust","trust","positive"
"23859","Kazakhstan","2021","trust","trust","positive"
"23860","Kazakhstan","2021","government","fear",NA
"23861","Kazakhstan","2021","government","fear",NA
"23862","Kazakhstan","2021","government","fear",NA
"23863","Kazakhstan","2021","government","negative",NA
"23864","Kazakhstan","2021","government","negative",NA
"23865","Kazakhstan","2021","government","negative",NA
"23866","Kazakhstan","2021","weakened","negative",NA
"23867","Kazakhstan","2021","independent",NA,NA
"23868","Kazakhstan","2021","independent",NA,NA
"23869","Kazakhstan","2021","media",NA,NA
"23870","Kazakhstan","2021","media",NA,NA
"23871","Kazakhstan","2021","media",NA,NA
"23872","Kazakhstan","2021","media",NA,NA
"23873","Kazakhstan","2021","failure","disgust","negative"
"23874","Kazakhstan","2021","failure","fear","negative"
"23875","Kazakhstan","2021","failure","negative","negative"
"23876","Kazakhstan","2021","failure","sadness","negative"
"23877","Kazakhstan","2021","explain","positive",NA
"23878","Kazakhstan","2021","explain","trust",NA
"23879","Kazakhstan","2021","consult","trust",NA
"23880","Kazakhstan","2021","public","anticipation",NA
"23881","Kazakhstan","2021","public","anticipation",NA
"23882","Kazakhstan","2021","public","anticipation",NA
"23883","Kazakhstan","2021","public","anticipation",NA
"23884","Kazakhstan","2021","public","anticipation",NA
"23885","Kazakhstan","2021","public","anticipation",NA
"23886","Kazakhstan","2021","public","positive",NA
"23887","Kazakhstan","2021","public","positive",NA
"23888","Kazakhstan","2021","public","positive",NA
"23889","Kazakhstan","2021","public","positive",NA
"23890","Kazakhstan","2021","public","positive",NA
"23891","Kazakhstan","2021","public","positive",NA
"23892","Kazakhstan","2021","decisions",NA,NA
"23893","Kazakhstan","2021","provide","positive",NA
"23894","Kazakhstan","2021","provide","trust",NA
"23895","Kazakhstan","2021","timely","positive","positive"
"23896","Kazakhstan","2021","reliable","positive","positive"
"23897","Kazakhstan","2021","reliable","trust","positive"
"23898","Kazakhstan","2021","information","positive",NA
